sex,age,year,qx,mx,qx_per_1000
Female,0,2000,0.0032890000000000003,0.003294417669858082,3.289
Female,1,2000,0.000277,0.0002770383698142193,0.277
Female,2,2000,0.000308,0.0003080474393056531,0.308
Female,3,2000,0.000134,0.0001340089786015663,0.134
Female,4,2000,0.00016700000000000002,0.000167013945664463,0.167
Female,5,2000,3.4e-05,3.4000578009826166e-05,0.034
Female,6,2000,0.000134,0.0001340089786015663,0.134
Female,7,2000,0.00016800000000000002,0.0001680141131855076,0.168
Female,8,2000,6.6e-05,6.600217807187637e-05,0.066
Female,9,2000,0.00019700000000000002,0.00019701940641153156,0.197
Female,10,2000,6.7e-05,6.700224457519328e-05,0.067
Female,11,2000,0.00013700000000000002,0.00013700938514288232,0.137
Female,12,2000,0.000213,0.00021302268691615657,0.213
Female,13,2000,0.000185,0.00018501711408305268,0.185
Female,14,2000,3.8e-05,3.8000722013718265e-05,0.038
Female,15,2000,0.000388,0.0003880752866056015,0.388
Female,16,2000,0.000314,0.0003140493057410013,0.314
Female,17,2000,0.000506,0.0005061280503967504,0.506
Female,18,2000,0.000115,0.00011500661288024062,0.115
Female,19,2000,0.00030199999999999997,0.0003020456088869419,0.302
Female,20,2000,0.0005639999999999999,0.0005641590928641876,0.564
Female,21,2000,0.000224,0.00022402509081017073,0.224
Female,22,2000,0.000261,0.00026103406494547537,0.261
Female,23,2000,0.000366,0.00036606699025921747,0.366
Female,24,2000,0.000279,0.00027903892593016724,0.279
Female,25,2000,0.00023,0.00023002645304209983,0.23
Female,26,2000,0.000474,0.0004741123646304174,0.474
Female,27,2000,0.000367,0.0003670673568599838,0.367
Female,28,2000,0.000532,0.0005321415496522075,0.532
Female,29,2000,0.000265,0.00026503511715302274,0.265
Female,30,2000,0.00032,0.00032005120819331097,0.32
Female,31,2000,0.00034300000000000004,0.00034305883459013223,0.343
Female,32,2000,0.000434,0.0004340941984410617,0.434
Female,33,2000,0.000527,0.0005271389011004399,0.527
Female,34,2000,0.0007379999999999999,0.0007382724225239113,0.738
Female,35,2000,0.0005380000000000001,0.0005381447609406931,0.538
Female,36,2000,0.00076,0.0007602889097857187,0.76
Female,37,2000,0.0006540000000000001,0.0006542139279544411,0.654
Female,38,2000,0.000919,0.0009194224746270911,0.919
Female,39,2000,0.00099,0.000990490292694884,0.99
Female,40,2000,0.000799,0.0007993193280715646,0.799
Female,41,2000,0.000988,0.0009884883132267339,0.988
Female,42,2000,0.001439,0.0014400361059782514,1.439
Female,43,2000,0.001178,0.001178694250913788,1.178
Female,44,2000,0.000734,0.0007342694768980216,0.734
Female,45,2000,0.001236,0.0012367643203499762,1.236
Female,46,2000,0.001573,0.0015742381382957695,1.573
Female,47,2000,0.001792,0.001793607071936455,1.792
Female,48,2000,0.001923,0.0019248507439903466,1.923
Female,49,2000,0.002463,0.0024660369244724877,2.463
Female,50,2000,0.0021520000000000003,0.0021543180462177303,2.152
Female,51,2000,0.002129,0.002131268735569013,2.129
Female,52,2000,0.002705,0.002708663467339577,2.705
Female,53,2000,0.003502,0.0035081427579692036,3.502
Female,54,2000,0.0038239999999999997,0.0038313254943451876,3.824
Female,55,2000,0.004205,0.004213859639892875,4.205
Female,56,2000,0.004158,0.004166662491319454,4.158
Female,57,2000,0.004869,0.004880882508466863,4.869
Female,58,2000,0.004825,0.004836668462666183,4.825
Female,59,2000,0.005030000000000001,0.005042682346100443,5.03
Female,60,2000,0.005893,0.005910415037909199,5.893
Female,61,2000,0.006923,0.0069470472038962875,6.923
Female,62,2000,0.007116,0.007141409133697696,7.116
Female,63,2000,0.0068390000000000005,0.006862466203181781,6.839
Female,64,2000,0.008436,0.008471733773054746,8.436
Female,65,2000,0.007691,0.007720689913060674,7.691
Female,66,2000,0.009719,0.00976646011291873,9.719
Female,67,2000,0.009324,0.009367672087270858,9.324
Female,68,2000,0.012856,0.012939173004070163,12.856
Female,69,2000,0.012464000000000001,0.012542162758309787,12.464
Female,70,2000,0.014258,0.014360375114189054,14.258
Female,71,2000,0.018108,0.018273447796348135,18.108
Female,72,2000,0.018778,0.018955977674384797,18.778
Female,73,2000,0.021509,0.02174283330073273,21.509
Female,74,2000,0.022388,0.022641448373088353,22.388
Female,75,2000,0.024943,0.025258005212001475,24.943
Female,76,2000,0.028097999999999998,0.02849837365142892,28.098
Female,77,2000,0.033614,0.034188607933538985,33.614
Female,78,2000,0.037174,0.03787803911299321,37.174
Female,79,2000,0.040250999999999995,0.04107770944136213,40.251
Female,80,2000,0.048462000000000005,0.0496654433580079,48.462
Female,81,2000,0.057648000000000005,0.05935896274207765,57.648
Female,82,2000,0.0608,0.0627062706270627,60.8
Female,83,2000,0.06836199999999999,0.07078137829137757,68.362
Female,84,2000,0.08449899999999999,0.08822652663715654,84.499
Female,85,2000,0.086316,0.09020925084810241,86.316
Female,86,2000,0.10735800000000001,0.11344776244001772,107.358
Female,87,2000,0.120774,0.12853589722577274,120.774
Female,88,2000,0.134136,0.14377896781330257,134.136
Female,89,2000,0.152912,0.16557088779744114,152.912
Female,90,2000,0.160159,0.17410091415508186,160.159
Female,91,2000,0.181953,0.2001631420969865,181.953
Female,92,2000,0.204778,0.22813668727321743,204.778
Female,93,2000,0.19786600000000001,0.2195907740489886,197.866
Female,94,2000,0.246088,0.2806161312540196,246.088
Female,95,2000,0.25005299999999997,0.2857835123006582,250.053
Female,96,2000,0.286825,0.33484611904796646,286.825
Female,97,2000,0.317573,0.37751771696483705,317.573
Female,98,2000,0.337694,0.40629583241593303,337.694
Female,99,2000,0.328853,0.39356561690862624,328.853
Female,100,2000,0.367397,0.4500751254285334,367.397
Female,101,2000,0.461019,0.5991224063195063,461.019
Female,102,2000,0.40436900000000003,0.5068452543225846,404.369
Female,103,2000,0.344767,0.41657820983511085,344.767
Female,104,2000,0.481449,0.6340899976359042,481.449
Female,105,2000,0.234072,0.26509801079092693,234.072
Female,106,2000,1.0,2.0,1000.0
Female,0,2001,0.0034300000000000003,0.0034358925557330827,3.43
Female,1,2001,0.000275,0.00027503781769993375,0.275
Female,2,2001,6.900000000000001e-05,6.90023805821301e-05,0.069
Female,3,2001,0.000171,0.00017101462175015964,0.171
Female,4,2001,0.0001,0.00010000500025001251,0.1
Female,5,2001,0.0001,0.00010000500025001251,0.1
Female,6,2001,0.00016800000000000002,0.0001680141131855076,0.168
Female,7,2001,3.4e-05,3.4000578009826166e-05,0.034
Female,8,2001,0.000134,0.0001340089786015663,0.134
Female,9,2001,3.3e-05,3.30005445089844e-05,0.033
Female,10,2001,3.3e-05,3.30005445089844e-05,0.033
Female,11,2001,0.0001,0.00010000500025001251,0.1
Female,12,2001,3.4e-05,3.4000578009826166e-05,0.034
Female,13,2001,0.000106,0.00010600561829776978,0.106
Female,14,2001,7.4e-05,7.400273810130974e-05,0.074
Female,15,2001,0.000114,0.00011400649837040712,0.114
Female,16,2001,0.000232,0.00023202691512215417,0.232
Female,17,2001,0.00039,0.00039007606483264234,0.39
Female,18,2001,0.000348,0.0003480605625378816,0.348
Female,19,2001,0.00034,0.00034005780982767074,0.34
Female,20,2001,0.000603,0.0006031818593305882,0.603
Female,21,2001,0.00015,0.00015001125084381327,0.15
Female,22,2001,0.000518,0.0005181341967569601,0.518
Female,23,2001,0.000519,0.0005191347154586616,0.519
Female,24,2001,0.00021799999999999999,0.00021802376459034034,0.218
Female,25,2001,0.000345,0.0003450595227676774,0.345
Female,26,2001,0.000358,0.0003580640934727316,0.358
Female,27,2001,0.000251,0.00025103150445380894,0.251
Female,28,2001,0.000426,0.0004260907573313116,0.426
Female,29,2001,0.0005,0.0005001250312578144,0.5
Female,30,2001,0.000264,0.0002640348526005433,0.264
Female,31,2001,0.00040500000000000003,0.000405082029110895,0.405
Female,32,2001,0.0005989999999999999,0.0005991794542465468,0.599
Female,33,2001,0.0005769999999999999,0.0005771665125388674,0.577
Female,34,2001,0.000584,0.0005841705778087201,0.584
Female,35,2001,0.0005600000000000001,0.0005601568439162966,0.56
Female,36,2001,0.000776,0.0007763012048674886,0.776
Female,37,2001,0.000425,0.00042509033169548524,0.425
Female,38,2001,0.0005290000000000001,0.0005291399575187638,0.529
Female,39,2001,0.000887,0.0008873935590434358,0.887
Female,40,2001,0.000862,0.0008623716821950261,0.862
Female,41,2001,0.001118,0.001118625311549156,1.118
Female,42,2001,0.00102,0.0010205204654373731,1.02
Female,43,2001,0.001119,0.0011196264309881378,1.119
Female,44,2001,0.0011459999999999999,0.0011466570344807574,1.146
Female,45,2001,0.001565,0.0015662255715097064,1.565
Female,46,2001,0.001758,0.0017595466414978766,1.758
Female,47,2001,0.0016419999999999998,0.001643349189684731,1.642
Female,48,2001,0.001961,0.0019629246476169887,1.961
Female,49,2001,0.002029,0.0020310605108882964,2.029
Female,50,2001,0.002399,0.0024018810563270643,2.399
Female,51,2001,0.0027370000000000003,0.002740750717356703,2.737
Female,52,2001,0.002643,0.00264649734624306,2.643
Female,53,2001,0.003043,0.00304763697966456,3.043
Female,54,2001,0.003578,0.003584412513987524,3.578
Female,55,2001,0.003575,0.0035814017556382036,3.575
Female,56,2001,0.003796,0.0038032185087295686,3.796
Female,57,2001,0.004216,0.004224906102063149,4.216
Female,58,2001,0.004597,0.004607590546871985,4.597
Female,59,2001,0.005888,0.005905385454778869,5.888
Female,60,2001,0.005804999999999999,0.005821898059116586,5.805
Female,61,2001,0.005834,0.005851067564084433,5.834
Female,62,2001,0.006772,0.006795007896738356,6.772
Female,63,2001,0.0085,0.008536279186542808,8.5
Female,64,2001,0.008728,0.008766255940926202,8.728
Female,65,2001,0.008454000000000001,0.008489886751297736,8.454
Female,66,2001,0.009864000000000001,0.009912890375331135,9.864
Female,67,2001,0.010117000000000001,0.010168437038760572,10.117
Female,68,2001,0.012192,0.012266778280397302,12.192
Female,69,2001,0.012186,0.01226070447235003,12.186
Female,70,2001,0.014406,0.014510519270304,14.406
Female,71,2001,0.015889,0.016016241026837713,15.889
Female,72,2001,0.020170999999999998,0.020376507264011183,20.171
Female,73,2001,0.018875,0.01905482995772604,18.875
Female,74,2001,0.021796,0.022036149962289024,21.796
Female,75,2001,0.02575,0.02608585538812207,25.75
Female,76,2001,0.028134,0.02853540757840543,28.134
Female,77,2001,0.031216999999999998,0.03171197638337998,31.217
Female,78,2001,0.036756,0.037444148562277534,36.756
Female,79,2001,0.044062,0.04505459784512597,44.062
Female,80,2001,0.047034999999999993,0.04816778590502133,47.035
Female,81,2001,0.054748,0.05628885100747872,54.748
Female,82,2001,0.062539,0.06455768658052988,62.539
Female,83,2001,0.069221,0.07170266509010094,69.221
Female,84,2001,0.07879000000000001,0.08202122620640119,78.79
Female,85,2001,0.093317,0.09788412651709802,93.317
Female,86,2001,0.10347400000000001,0.10911951642107728,103.474
Female,87,2001,0.11332500000000001,0.12013197821564395,113.325
Female,88,2001,0.125311,0.13368724092369455,125.311
Female,89,2001,0.14206100000000002,0.15292321222602037,142.061
Female,90,2001,0.159719,0.17358109984290443,159.719
Female,91,2001,0.18907300000000002,0.20881349717575587,189.073
Female,92,2001,0.204671,0.22800389232279988,204.671
Female,93,2001,0.210791,0.23562479285539029,210.791
Female,94,2001,0.246871,0.28163472282986596,246.871
Female,95,2001,0.25267500000000004,0.2892135120827551,252.675
Female,96,2001,0.27074400000000004,0.31313350943989793,270.744
Female,97,2001,0.31788,0.37795163246379565,317.88
Female,98,2001,0.309553,0.3662380423639428,309.553
Female,99,2001,0.36691,0.4493444941797452,366.91
Female,100,2001,0.367705,0.45053743349088243,367.705
Female,101,2001,0.469537,0.6135881756043758,469.537
Female,102,2001,0.417567,0.5277531497384091,417.567
Female,103,2001,0.31792000000000004,0.37800818034814043,317.92
Female,104,2001,0.393469,0.489836797422521,393.469
Female,105,2001,0.48658300000000004,0.6430256829413176,486.583
Female,106,2001,1.0,2.0,1000.0
Female,0,2002,0.00357,0.003576383845163617,3.57
Female,1,2002,0.000526,0.0005261383743924653,0.526
Female,2,2002,0.00023899999999999998,0.00023902856391338765,0.239
Female,3,2002,0.00013700000000000002,0.00013700938514288232,0.137
Female,4,2002,0.00023799999999999998,0.0002380283253707191,0.238
Female,5,2002,0.0001,0.00010000500025001251,0.1
Female,6,2002,0.0001,0.00010000500025001251,0.1
Female,7,2002,0.0001,0.00010000500025001251,0.1
Female,8,2002,0.0001,0.00010000500025001251,0.1
Female,9,2002,0.0001,0.00010000500025001251,0.1
Female,10,2002,3.3e-05,3.30005445089844e-05,0.033
Female,11,2002,0.00019600000000000002,0.0001960192098825685,0.196
Female,12,2002,0.000165,0.0001650136136231239,0.165
Female,13,2002,0.000136,0.00013600924862890675,0.136
Female,14,2002,0.000248,0.0002480307558137209,0.248
Female,15,2002,0.000185,0.00018501711408305268,0.185
Female,16,2002,0.000228,0.00022802599496342583,0.228
Female,17,2002,0.000231,0.00023102668358195372,0.231
Female,18,2002,0.00031,0.00031004805744890457,0.31
Female,19,2002,0.00041999999999999996,0.0004200882185258904,0.42
Female,20,2002,0.000301,0.0003010453073187515,0.301
Female,21,2002,0.00033600000000000004,0.00033605645748485745,0.336
Female,22,2002,0.00040699999999999997,0.0004070828413582164,0.407
Female,23,2002,0.000256,0.00025603277219484095,0.256
Female,24,2002,0.00047599999999999997,0.00047611331496896255,0.476
Female,25,2002,0.000251,0.00025103150445380894,0.251
Female,26,2002,0.000375,0.00037507032568606614,0.375
Female,27,2002,0.00038700000000000003,0.00038707489899295517,0.387
Female,28,2002,0.000249,0.0002490310043600428,0.249
Female,29,2002,0.000484,0.00048411715635183713,0.484
Female,30,2002,0.000381,0.0003810725943292197,0.381
Female,31,2002,0.00035,0.0003500612607206261,0.35
Female,32,2002,0.00049,0.0004901200794194578,0.49
Female,33,2002,0.0005679999999999999,0.0005681613578256224,0.568
Female,34,2002,0.000518,0.0005181341967569601,0.518
Female,35,2002,0.000612,0.0006121873293227728,0.612
Female,36,2002,0.0005,0.0005001250312578144,0.5
Female,37,2002,0.000803,0.0008033225339974,0.803
Female,38,2002,0.000727,0.0007272643605950763,0.727
Female,39,2002,0.000435,0.0004350946330826955,0.435
Female,40,2002,0.000823,0.0008233388039178122,0.823
Female,41,2002,0.001019,0.0010195194451573077,1.019
Female,42,2002,0.000989,0.0009894893024600666,0.989
Female,43,2002,0.000923,0.0009234261611733815,0.923
Female,44,2002,0.001214,0.0012147373455687603,1.214
Female,45,2002,0.0014650000000000002,0.0014660738991311138,1.465
Female,46,2002,0.0012150000000000002,0.0012157385611759144,1.215
Female,47,2002,0.00176,0.0017615501641444471,1.76
Female,48,2002,0.001348,0.0013489091647770598,1.348
Female,49,2002,0.002063,0.002065130181782509,2.063
Female,50,2002,0.0015509999999999999,0.0015522037339957136,1.551
Female,51,2002,0.002996,0.003000494741122201,2.996
Female,52,2002,0.002675,0.002678582604233162,2.675
Female,53,2002,0.003294,0.003299434168074819,3.294
Female,54,2002,0.0036160000000000003,0.0036225495696218767,3.616
Female,55,2002,0.0042320000000000005,0.004240973900774038,4.232
Female,56,2002,0.003955,0.003962836509196937,3.955
Female,57,2002,0.004815000000000001,0.004826620087861527,4.815
Female,58,2002,0.004972000000000001,0.004984391196514536,4.972
Female,59,2002,0.005524,0.005539299545344241,5.524
Female,60,2002,0.005738,0.00575450968829572,5.738
Female,61,2002,0.0070339999999999995,0.007058825890657441,7.034
Female,62,2002,0.006125,0.00614381543476898,6.125
Female,63,2002,0.006571,0.006592660185037942,6.571
Female,64,2002,0.009108,0.009149667586187496,9.108
Female,65,2002,0.008359,0.008394083070191866,8.359
Female,66,2002,0.010503,0.010558447688033708,10.503
Female,67,2002,0.01168,0.011748611893457793,11.68
Female,68,2002,0.01173,0.01179920232161628,11.73
Female,69,2002,0.01124,0.011303525815080753,11.24
Female,70,2002,0.014323,0.014426314048055148,14.323
Female,71,2002,0.01755,0.01770536457413806,17.55
Female,72,2002,0.017428000000000003,0.017581202599451624,17.428
Female,73,2002,0.020512,0.020724550995004767,20.512
Female,74,2002,0.021645,0.021881815953153,21.645
Female,75,2002,0.026591,0.026949304477683036,26.591
Female,76,2002,0.028535,0.028948015815649784,28.535
Female,77,2002,0.030628,0.031104331736208295,30.628
Female,78,2002,0.038232999999999996,0.03897812533292689,38.233
Female,79,2002,0.041975,0.04287483561241557,41.975
Female,80,2002,0.044488,0.04550010432050532,44.488
Female,81,2002,0.053207,0.05466117866665845,53.207
Female,82,2002,0.06352000000000001,0.06560356936296786,63.52
Female,83,2002,0.067935,0.07032372099282373,67.935
Female,84,2002,0.083555,0.08719791071489139,83.555
Female,85,2002,0.089881,0.09411036694572433,89.881
Female,86,2002,0.105208,0.11104965611001101,105.208
Female,87,2002,0.116779,0.1240204946737531,116.779
Female,88,2002,0.13489500000000001,0.14465137351516405,134.895
Female,89,2002,0.145656,0.1570970650537333,145.656
Female,90,2002,0.16116999999999998,0.17529624815779596,161.17
Female,91,2002,0.179327,0.1969897944331574,179.327
Female,92,2002,0.209633,0.2341788024466492,209.633
Female,93,2002,0.22950299999999998,0.2592526279344161,229.503
Female,94,2002,0.253981,0.290925814667538,253.981
Female,95,2002,0.279993,0.32557193081190944,279.993
Female,96,2002,0.299985,0.3529204154080993,299.985
Female,97,2002,0.30747599999999997,0.36333428654482886,307.476
Female,98,2002,0.322376,0.38432449702674737,322.376
Female,99,2002,0.305807,0.36100609552748714,305.807
Female,100,2002,0.37646300000000005,0.46375660055791773,376.463
Female,101,2002,0.426748,0.5425043159010763,426.748
Female,102,2002,0.451757,0.5835737671670403,451.757
Female,103,2002,0.364668,0.4459865030464762,364.668
Female,104,2002,0.491822,0.6522068350022344,491.822
Female,105,2002,0.234072,0.26509801079092693,234.072
Female,106,2002,1.0,2.0,1000.0
Female,0,2003,0.003068,0.003072713542574309,3.068
Female,1,2003,0.000431,0.0004310929005200621,0.431
Female,2,2003,0.00027800000000000004,0.0002780386473719847,0.278
Female,3,2003,0.000136,0.00013600924862890675,0.136
Female,4,2003,0.00023899999999999998,0.00023902856391338765,0.239
Female,5,2003,3.4e-05,3.4000578009826166e-05,0.034
Female,6,2003,0.0001,0.00010000500025001251,0.1
Female,7,2003,9.900000000000001e-05,9.900490074258676e-05,0.099
Female,8,2003,0.000166,0.00016601377914366892,0.166
Female,9,2003,3.3e-05,3.30005445089844e-05,0.033
Female,10,2003,0.000133,0.00013300884508819837,0.133
Female,11,2003,9.900000000000001e-05,9.900490074258676e-05,0.099
Female,12,2003,0.00013000000000000002,0.0001300084505492857,0.13
Female,13,2003,3.3e-05,3.30005445089844e-05,0.033
Female,14,2003,0.00027100000000000003,0.0002710367254763021,0.271
Female,15,2003,0.000176,0.00017601548936306395,0.176
Female,16,2003,0.000294,0.00029404322435398,0.294
Female,17,2003,0.000189,0.00018901786218797678,0.189
Female,18,2003,0.000381,0.0003810725943292197,0.381
Female,19,2003,0.000306,0.0003060468251642501,0.306
Female,20,2003,0.000417,0.00041708696263170866,0.417
Female,21,2003,0.000372,0.0003720692048721062,0.372
Female,22,2003,0.000259,0.00025903354484405733,0.259
Female,23,2003,0.00029299999999999997,0.0002930429307893606,0.293
Female,24,2003,0.000398,0.0003980792177643351,0.398
Female,25,2003,0.000398,0.0003980792177643351,0.398
Female,26,2003,0.00046,0.0004601058243395981,0.46
Female,27,2003,0.00033800000000000003,0.00033805713165524975,0.338
Female,28,2003,0.00032,0.00032005120819331097,0.32
Female,29,2003,0.000402,0.00040208081824446716,0.402
Female,30,2003,0.00027,0.00027003645492141437,0.27
Female,31,2003,0.000437,0.0004370955053679229,0.437
Female,32,2003,0.00043599999999999997,0.00043609506872498204,0.436
Female,33,2003,0.000373,0.0003730695774761993,0.373
Female,34,2003,0.000623,0.0006231941249699282,0.623
Female,35,2003,0.000402,0.00040208081824446716,0.402
Female,36,2003,0.00034899999999999997,0.00034906091112899196,0.349
Female,37,2003,0.000762,0.0007622904326548414,0.762
Female,38,2003,0.000623,0.0006231941249699282,0.623
Female,39,2003,0.000876,0.0008763838561289845,0.876
Female,40,2003,0.001148,0.0011486593304556815,1.148
Female,41,2003,0.000948,0.0009484495650938544,0.948
Female,42,2003,0.0011459999999999999,0.0011466570344807574,1.146
Female,43,2003,0.0011790000000000001,0.0011796954304562541,1.179
Female,44,2003,0.0012079999999999999,0.0012087300729640702,1.208
Female,45,2003,0.001214,0.0012147373455687603,1.214
Female,46,2003,0.001497,0.0014981213438258537,1.497
Female,47,2003,0.001375,0.001375945962849459,1.375
Female,48,2003,0.002022,0.002024046310820239,2.022
Female,49,2003,0.001843,0.0018446998909495101,1.843
Female,50,2003,0.0022660000000000002,0.0022685702901387274,2.266
Female,51,2003,0.002312,0.0023146757651845533,2.312
Female,52,2003,0.002411,0.002413909968466987,2.411
Female,53,2003,0.002854,0.0028580784779880892,2.854
Female,54,2003,0.002964,0.0029683991675663332,2.964
Female,55,2003,0.0040620000000000005,0.004070266711691446,4.062
Female,56,2003,0.003898,0.0039056120378617924,3.898
Female,57,2003,0.004405,0.004414723428350943,4.405
Female,58,2003,0.004585,0.0045955352645940814,4.585
Female,59,2003,0.005117,0.0051301254259021704,5.117
Female,60,2003,0.005428,0.005442771682345886,5.428
Female,61,2003,0.005535999999999999,0.005551366181590642,5.536
Female,62,2003,0.0063360000000000005,0.006356136239607076,6.336
Female,63,2003,0.00767,0.007699527688686111,7.67
Female,64,2003,0.00797,0.00800188752177427,7.97
Female,65,2003,0.0077339999999999996,0.00776402347879249,7.734
Female,66,2003,0.008496,0.008532244976660856,8.496
Female,67,2003,0.011031000000000001,0.011092178912793514,11.031
Female,68,2003,0.011454,0.011519974896230715,11.454
Female,69,2003,0.012114000000000002,0.012187821635647116,12.114
Female,70,2003,0.013500999999999999,0.013592757912286892,13.501
Female,71,2003,0.015339,0.015457551692707218,15.339
Female,72,2003,0.017795000000000002,0.0179547524095641,17.795
Female,73,2003,0.020023,0.020225487467783715,20.023
Female,74,2003,0.021800999999999997,0.022041260762946494,21.801
Female,75,2003,0.024736,0.025045766034312376,24.736
Female,76,2003,0.028792,0.02921254378026063,28.792
Female,77,2003,0.030775,0.03125595094516879,30.775
Female,78,2003,0.034516,0.035122137855103375,34.516
Female,79,2003,0.038897,0.03966849267988474,38.897
Female,80,2003,0.044840000000000005,0.04586836882914954,44.84
Female,81,2003,0.051607,0.05297391234725232,51.607
Female,82,2003,0.054888,0.05643685299355513,54.888
Female,83,2003,0.06609699999999999,0.06835606542830741,66.097
Female,84,2003,0.07113,0.07375302638332287,71.13
Female,85,2003,0.086555,0.09047032969330188,86.555
Female,86,2003,0.101174,0.10656479319326785,101.174
Female,87,2003,0.110886,0.11739471519453035,110.886
Female,88,2003,0.127268,0.13591693846209707,127.268
Female,89,2003,0.147239,0.15894008995223885,147.239
Female,90,2003,0.161119,0.17523591793052407,161.119
Female,91,2003,0.169806,0.18556065641128755,169.806
Female,92,2003,0.190795,0.21091584425203336,190.795
Female,93,2003,0.209151,0.23357748196525782,209.151
Female,94,2003,0.241751,0.2749906298823432,241.751
Female,95,2003,0.250326,0.28614016096712874,250.326
Female,96,2003,0.28296899999999997,0.32960266879281735,282.969
Female,97,2003,0.314533,0.3732294966320907,314.533
Female,98,2003,0.34218,0.41280718051416915,342.18
Female,99,2003,0.33042,0.39581212041351715,330.42
Female,100,2003,0.350566,0.4250742982138115,350.566
Female,101,2003,0.393469,0.489836797422521,393.469
Female,102,2003,0.413354,0.5210412404531319,413.354
Female,103,2003,0.49957999999999997,0.6659202090081443,499.58
Female,104,2003,0.41039499999999995,0.5163484010178628,410.395
Female,105,2003,0.40119600000000005,0.5018701479355819,401.196
Female,106,2003,1.0,2.0,1000.0
Female,0,2004,0.003105,0.0031098280079823928,3.105
Female,1,2004,0.000287,0.0002870411904108239,0.287
Female,2,2004,0.00014299999999999998,0.000143010225231104,0.143
Female,3,2004,6.900000000000001e-05,6.90023805821301e-05,0.069
Female,4,2004,0.000102,0.00010200520226531554,0.102
Female,5,2004,0.000102,0.00010200520226531554,0.102
Female,6,2004,0.000237,0.00023702808782840765,0.237
Female,7,2004,0.000133,0.00013300884508819837,0.133
Female,8,2004,6.6e-05,6.600217807187637e-05,0.066
Female,9,2004,0.0001,0.00010000500025001251,0.1
Female,10,2004,0.0001,0.00010000500025001251,0.1
Female,11,2004,0.000232,0.00023202691512215417,0.232
Female,12,2004,6.6e-05,6.600217807187637e-05,0.066
Female,13,2004,0.000195,0.0001950190143538995,0.195
Female,14,2004,9.900000000000001e-05,9.900490074258676e-05,0.099
Female,15,2004,0.00016900000000000002,0.00016901428170680425,0.169
Female,16,2004,0.000175,0.000175015313839961,0.175
Female,17,2004,0.000219,0.0002190239831261523,0.219
Female,18,2004,0.000375,0.00037507032568606614,0.375
Female,19,2004,0.000453,0.0004531026277451843,0.453
Female,20,2004,0.000494,0.0004941220481458921,0.494
Female,21,2004,0.00022600000000000002,0.00022602554088612016,0.226
Female,22,2004,0.000185,0.00018501711408305268,0.185
Female,23,2004,0.00032900000000000003,0.00032905412940428705,0.329
Female,24,2004,0.00047,0.000470110475961851,0.47
Female,25,2004,0.000501,0.0005011255319457525,0.501
Female,26,2004,0.000501,0.0005011255319457525,0.501
Female,27,2004,0.00035099999999999997,0.00035106161131278534,0.351
Female,28,2004,0.000368,0.00036806772446130087,0.368
Female,29,2004,0.000317,0.00031705025246501567,0.317
Female,30,2004,0.000215,0.00021502311498486088,0.215
Female,31,2004,0.000628,0.0006281972539377364,0.628
Female,32,2004,0.000261,0.00026103406494547537,0.261
Female,33,2004,0.000665,0.0006652211860443597,0.665
Female,34,2004,0.000486,0.00048611812670478925,0.486
Female,35,2004,0.0006490000000000001,0.0006492106688620457,0.649
Female,36,2004,0.000629,0.0006291978827341199,0.629
Female,37,2004,0.0006670000000000001,0.0006672225187099899,0.667
Female,38,2004,0.000497,0.0004971235351984969,0.497
Female,39,2004,0.000858,0.0008583682399749493,0.858
Female,40,2004,0.000754,0.0007542843652056826,0.754
Female,41,2004,0.000991,0.0009914912839311877,0.991
Female,42,2004,0.001073,0.001073575973509788,1.073
Female,43,2004,0.000923,0.0009234261611733815,0.923
Female,44,2004,0.0012729999999999998,0.0012738107805618274,1.273
Female,45,2004,0.001303,0.001303849457921836,1.303
Female,46,2004,0.001756,0.0017575431228618727,1.756
Female,47,2004,0.0012430000000000002,0.0012437730049225596,1.243
Female,48,2004,0.001824,0.0018256650064859153,1.824
Female,49,2004,0.002513,0.002516161556996366,2.513
Female,50,2004,0.0019450000000000001,0.0019468933537865577,1.945
Female,51,2004,0.002269,0.0022715771042247433,2.269
Female,52,2004,0.0027660000000000002,0.002769830675824666,2.766
Female,53,2004,0.002521,0.002524181731072016,2.521
Female,54,2004,0.0034820000000000003,0.003488072734630993,3.482
Female,55,2004,0.003076,0.0030807381753136325,3.076
Female,56,2004,0.003677,0.003683772615954432,3.677
Female,57,2004,0.004432,0.00444184312436359,4.432
Female,58,2004,0.004999,0.005011526310011874,4.999
Female,59,2004,0.004900000000000001,0.004912034484486994,4.9
Female,60,2004,0.00554,0.005555388425939853,5.54
Female,61,2004,0.00529,0.005304029157120585,5.29
Female,62,2004,0.005621,0.00563684234541178,5.621
Female,63,2004,0.00577,0.005786694613961279,5.77
Female,64,2004,0.008081,0.008113783743214458,8.081
Female,65,2004,0.008093,0.008125881379000123,8.093
Female,66,2004,0.009434,0.00947871108016514,9.434
Female,67,2004,0.00905,0.00909113739672016,9.05
Female,68,2004,0.010205,0.010257338067489364,10.205
Female,69,2004,0.012326,0.012402436214389282,12.326
Female,70,2004,0.012336999999999999,0.01241357312582666,12.337
Female,71,2004,0.013275,0.013363701569165335,13.275
Female,72,2004,0.017085999999999997,0.017233223427743208,17.086
Female,73,2004,0.017952000000000003,0.01811459661925443,17.952
Female,74,2004,0.019587,0.019780722505861152,19.587
Female,75,2004,0.023010000000000003,0.023277811218063826,23.01
